signal_date,entry_date,exit_date,ticker,zone_latent,zone_obs,zone_kind,P_obs,P_start,energy,U,L,y_start,p_up,p_down,p_none,a,slope,sigma
2020-10-23,2020-10-26,2020-11-06,QQQ,9,9,tube,275.8197937011719,275.8197937011719,0.013373022222525855,283.3565510547802,271.06730709279356,-0.21601138912191642,0.5038181818181818,0.46945454545454546,0.02672727272727271,0.001688296581592315,-0.0005270074778026513,0.018413810470178583
2020-10-23,2020-10-26,2020-11-06,SPY,9,9,tube,321.40740966796875,321.40740966796875,0.09221087800880397,323.40558654362474,314.2322340655569,0.5692279120669809,0.6770909090909091,0.32036363636363635,0.002545454545454573,0.0005557692299582158,-0.00019700307099733034,0.016514233751775725
2020-10-26,2020-10-27,2020-11-09,QQQ,9,9,tube,271.6835327148438,271.6835327148438,0.7883654013437945,283.3565510547802,271.1595428307537,-0.9122454758293026,0.2772727272727273,0.7056363636363636,0.017090909090909046,0.001688296581592315,-0.0005270074778026513,0.018413810470178583
2020-10-26,2020-10-27,2020-11-09,SPY,9,9,tube,315.46780395507824,315.46780395507824,2.7990738978540484,323.40558654362474,314.55167278184706,-0.7904621915676602,0.31527272727272726,0.6821818181818182,0.0025454545454545174,0.0005557692299582158,-0.00019700307099733034,0.016514233751775725
2020-10-27,2020-10-28,2020-11-10,QQQ,9,9,tube,273.8049011230468,273.8049011230468,0.20899407033615752,283.3565510547802,271.36093232470796,-0.5854457016566714,0.3678181818181818,0.6118181818181818,0.02036363636363636,0.001688296581592315,-0.0005270074778026513,0.018413810470178583
2020-10-27,2020-10-28,2020-11-10,SPY,9,8,tube,314.3802795410156,322.92808614287907,0.09174200322716311,323.40558654362474,314.8969366543826,0.8891623741724854,0.7263636363636363,0.27254545454545454,0.0010909090909091423,0.0005557692299582158,-0.00019700307099733034,0.016514233751775725
2020-10-28,2020-10-29,2020-11-11,QQQ,8,8,tube,263.1301574707032,263.1301574707032,5.4986849578075,271.6534854165282,256.0707499029438,-0.07928197904641657,0.5341818181818182,0.37218181818181817,0.09363636363636363,0.001919765530887519,-0.0005938665377898645,0.01811685679854419
2020-10-28,2020-10-29,2020-11-11,SPY,9,7,tube,303.6351013183594,320.9423862394634,9.33228164015737,323.40558654362474,314.8969366543826,0.4264760532161023,0.6361818181818182,0.36163636363636364,0.0021818181818181737,0.0005557692299582158,-0.00019700307099733034,0.016514233751775725
2020-10-29,2020-10-30,2020-11-12,QQQ,8,8,tube,267.7313232421874,267.7313232421874,0.954543874461022,271.6534854165282,256.69327518545373,0.48651266781001196,0.7332727272727273,0.2009090909090909,0.0658181818181818,0.001919765530887519,-0.0005938665377898645,0.01811685679854419
2020-10-29,2020-10-30,2020-11-12,SPY,9,8,tube,306.72113037109364,315.40035604933206,0.6811597403645071,323.40558654362474,314.8969366543826,-0.8801729765389886,0.31345454545454543,0.6847272727272727,0.0018181818181818299,0.0005557692299582158,-0.00019700307099733034,0.016514233751775725
2020-10-30,2020-11-02,2020-11-13,QQQ,8,8,tube,260.94091796875,260.94091796875,2.064312990288959,271.6534854165282,256.9306274622153,-0.44409305768538315,0.4103636363636364,0.5225454545454545,0.06709090909090909,0.001919765530887519,-0.0005938665377898645,0.01811685679854419
2020-10-30,2020-11-02,2020-11-13,SPY,9,7,tube,303.52359008789057,320.3769731374671,0.7262554127301051,323.40558654362474,314.8969366543826,0.2942059148528657,0.5963636363636363,0.402,0.001636363636363658,0.0005557692299582158,-0.00019700307099733034,0.016514233751775725
2020-11-02,2020-11-03,2020-11-16,QQQ,8,8,tube,261.5221862792969,261.5221862792969,0.015096715716461135,271.6534854165282,257.172835038494,-0.3876933305957809,0.42272727272727273,0.5047272727272727,0.07254545454545458,0.001919765530887519,-0.0005938665377898645,0.01811685679854419
2020-11-02,2020-11-03,2020-11-16,SPY,9,8,tube,306.9255371093749,315.13436310300096,0.8161181185420145,323.40558654362474,314.8969366543826,-0.9434624260395198,0.28654545454545455,0.7116363636363636,0.0018181818181818299,0.0005557692299582158,-0.00019700307099733034,0.016514233751775725
2020-11-03,2020-11-04,2020-11-17,QQQ,8,8,tube,266.0458068847656,266.0458068847656,0.9025497240623238,271.6534854165282,257.7028365876284,0.20869755198242826,0.6416363636363637,0.2994545454545455,0.058909090909090855,0.001919765530887519,-0.0005938665377898645,0.01811685679854419
2020-11-03,2020-11-04,2020-11-17,SPY,9,8,tube,312.3445434570312,320.732102661958,1.9838524913772297,323.40558654362474,314.8969366543826,0.37731051739293664,0.6158181818181818,0.3825454545454545,0.001636363636363658,0.0005557692299582158,-0.00019700307099733034,0.016514233751775725
2020-11-04,2020-11-05,2020-11-18,QQQ,8,9,tube,277.9217834472657,265.50667090748345,5.771155960137635,271.6534854165282,258.4442340019795,0.08170316934095675,0.6078181818181818,0.34436363636363637,0.047818181818181815,0.001919765530887519,-0.0005938665377898645,0.01811685679854419
2020-11-04,2020-11-05,2020-11-18,SPY,9,9,tube,319.32528686523426,319.32528686523426,3.0638848357844495,323.40558654362474,314.8969366543826,0.047557181923942766,0.5438181818181819,0.45490909090909093,0.0012727272727272032,0.0005557692299582158,-0.00019700307099733034,0.016514233751775725
2020-11-05,2020-11-06,2020-11-19,QQQ,8,10,tube,285.167510986328,260.11007401427514,1.866351976238101,272.50283832253695,258.66443447514155,-0.7861252423696666,0.3090909090909091,0.6469090909090909,0.04400000000000004,0.001919765530887519,-0.0005938665377898645,0.01811685679854419
2020-11-05,2020-11-06,2020-11-19,SPY,9,10,tube,325.5530700683595,316.6978896693274,2.244462608021858,323.40558654362474,315.4141954743728,-0.6753380499564092,0.36054545454545456,0.6381818181818182,0.0012727272727273142,0.0005557692299582158,-0.00019700307099733034,0.016514233751775725
2020-11-06,2020-11-09,2020-11-20,QQQ,8,10,tube,285.38052368164074,259.77283888483225,0.0015677352526810167,272.99504780512854,259.5812075985379,-0.9707066040426325,0.2581818181818182,0.7078181818181818,0.03400000000000003,0.001919765530887519,-0.0005938665377898645,0.01811685679854419
2020-11-06,2020-11-09,2020-11-20,SPY,9,10,tube,325.47869873046875,316.3811012937167,0.00030855162356695296,324.5464433726302,315.77732688323135,-0.8605252697849884,0.2741818181818182,0.6985454545454546,0.027272727272727226,0.0007999772466241984,-8.238897858446267e-05,0.010522337849221271
2020-11-09,2020-11-10,2020-11-23,QQQ,8,9,tube,279.549102783203,267.37752680215914,1.1985319465710982,273.37096766196953,260.94091796875,0.047264624350619996,0.5894545454545455,0.3761818181818182,0.034363636363636374,0.001919765530887519,-0.0005938665377898645,0.01811685679854419
2020-11-09,2020-11-10,2020-11-23,SPY,9,10,tube,329.5684814453124,319.3203497031988,0.9221980670711818,325.43316139853135,316.6481954977802,-0.38584030704745603,0.4183636363636364,0.5478181818181819,0.03381818181818175,0.0007999772466241984,-8.238897858446267e-05,0.010522337849221271
2020-11-10,2020-11-11,2020-11-24,QQQ,8,9,tube,274.5411376953126,261.93049950277197,0.898750139436686,273.76516571106515,261.0788700565712,-0.8627278483799349,0.292,0.6789090909090909,0.029090909090909056,0.001919765530887519,-0.0005938665377898645,0.01811685679854419
2020-11-10,2020-11-11,2020-11-24,SPY,9,10,tube,329.0852355957031,319.3186619243177,0.012563704955475338,325.4781408457135,317.1127779246836,-0.4675387090982754,0.39545454545454545,0.5754545454545454,0.029090909090909056,0.0007999772466241984,-8.238897858446267e-05,0.010522337849221271
2020-11-11,2020-11-12,2020-11-25,QQQ,8,9,tube,280.68255615234364,268.93110461139474,1.3314454294113423,274.46742504048956,261.500419314743,0.1579031213083457,0.6205454545454545,0.34,0.039454545454545464,0.001919765530887519,-0.0005938665377898645,0.01811685679854419
2020-11-11,2020-11-12,2020-11-25,SPY,9,10,tube,331.5297851562501,320.9834389924444,0.3195864044927728,325.5515824750762,317.4456729766002,-0.12090618401571514,0.5081818181818182,0.4661818181818182,0.025636363636363624,0.0007999772466241984,-8.238897858446267e-05,0.010522337849221271
2020-11-12,2020-11-13,2020-11-27,QQQ,8,9,tube,279.364990234375,267.358670214642,0.05918095787504549,274.68060519535203,261.60206758024157,-0.1076434505979204,0.5483636363636364,0.40236363636363637,0.049272727272727246,0.001919765530887519,-0.0005938665377898645,0.01811685679854419
2020-11-12,2020-11-13,2020-11-27,SPY,9,10,tube,328.31369018554693,319.03951200258695,0.5522262651644856,326.42221023005465,317.8606067287372,-0.7214302563692176,0.32381818181818184,0.6487272727272727,0.02745454545454551,0.0007999772466241984,-8.238897858446267e-05,0.010522337849221271
2020-11-13,2020-11-16,2020-11-30,QQQ,8,9,tube,281.81573486328136,270.47776088864583,0.20417376272152332,274.73974876031355,261.8442535071629,0.34957485981367226,0.6896363636363636,0.27745454545454545,0.03290909090909094,0.001919765530887519,-0.0005938665377898645,0.01811685679854419
2020-11-13,2020-11-16,2020-11-30,SPY,9,10,tube,332.85903930664057,321.9616502234045,1.089247380732129,327.56564036737325,318.5053992945181,-0.23041829607849665,0.47509090909090906,0.48472727272727273,0.04018181818181826,0.0007999772466241984,-8.238897858446267e-05,0.010522337849221271
2020-11-16,2020-11-17,2020-12-01,QQQ,8,9,tube,284.01470947265625,273.286079672841,0.1624730285109066,274.8927445862275,261.86598084449156,0.7585142090638417,0.8043636363636364,0.17,0.025636363636363596,0.001919765530887519,-0.0005938665377898645,0.01811685679854419
2020-11-16,2020-11-17,2020-12-01,SPY,9,10,tube,337.013946533203,324.6135147310699,0.8730475532955312,328.2991737389878,318.5874389253384,0.24804237253475178,0.6301818181818182,0.31872727272727275,0.051090909090909076,0.0007999772466241984,-8.238897858446267e-05,0.010522337849221271
2020-11-17,2020-11-18,2020-12-02,QQQ,8,9,tube,283.1138610839845,272.341183176861,0.027128183947567268,275.24048076054606,261.92655780257303,0.572838294857473,0.7387272727272727,0.22363636363636363,0.03763636363636369,0.001919765530887519,-0.0005938665377898645,0.01811685679854419
2020-11-17,2020-11-18,2020-12-02,SPY,9,10,tube,335.20138549804693,323.4309550972863,0.16307712611532826,329.0697869328,319.1178071163565,-0.12565690413625477,0.48309090909090907,0.44527272727272726,0.07163636363636372,0.0007999772466241984,-8.238897858446267e-05,0.010522337849221271
2020-11-18,2020-11-19,2020-12-03,QQQ,8,9,tube,281.0215454101562,269.64750655863077,0.14802097079828802,275.28599241643826,262.12258284959864,0.15527799909725182,0.6127272727272727,0.3387272727272727,0.048545454545454614,0.001919765530887519,-0.0005938665377898645,0.01811685679854419
2020-11-18,2020-11-19,2020-12-03,SPY,9,10,tube,331.16726684570307,320.47778728294924,0.8252362081149324,329.55880957748127,319.3104155849957,-0.7689698518151763,0.2629090909090909,0.684,0.053090909090908966,0.0007999772466241984,-8.238897858446267e-05,0.010522337849221271
2020-11-19,2020-11-20,2020-12-04,QQQ,8,9,tube,283.22039794921864,272.76053323264125,0.1633792995756912,275.4787981163067,262.6602345081821,0.5837750487339531,0.7521818181818182,0.21618181818181817,0.03163636363636366,0.001919765530887519,-0.0005938665377898645,0.01811685679854419
2020-11-19,2020-11-20,2020-12-04,SPY,9,10,tube,332.56152343750006,320.6862936467028,0.09787747329794688,331.12965304779203,319.5260824642514,-0.7967844113574842,0.23327272727272727,0.6847272727272727,0.08199999999999996,0.0007999772466241984,-8.238897858446267e-05,0.010522337849221271
2020-11-20,2020-11-23,2020-12-07,QQQ,8,9,tube,281.28302001953125,270.3680467067936,0.12895817674947196,275.78780985354695,262.9872790896915,0.16477062768923845,0.6305454545454545,0.334,0.03545454545454546,0.001919765530887519,-0.0005938665377898645,0.01811685679854419
2020-11-20,2020-11-23,2020-12-07,SPY,9,9,tube,330.2843017578126,330.2843017578126,0.2636556576471254,331.16715331935893,319.74326427358284,0.8479163189261332,0.818,0.12745454545454546,0.05454545454545459,0.0007999772466241984,-8.238897858446267e-05,0.010522337849221271
2020-11-23,2020-11-24,2020-12-08,QQQ,8,9,tube,281.2927551269531,270.33139470992813,3.2727905018375504e-06,276.6652400709742,263.0720422332203,0.0806071065172686,0.6052727272727273,0.3481818181818182,0.0465454545454545,0.001919765530887519,-0.0005938665377898645,0.01811685679854419
2020-11-23,2020-11-24,2020-12-08,SPY,9,10,tube,332.2641296386719,321.1012874711723,0.19850802983382002,331.16715331935893,320.2643457236934,-0.8440771950241774,0.23745454545454545,0.6994545454545454,0.06309090909090909,0.0007999772466241984,-8.238897858446267e-05,0.010522337849221271
2020-11-24,2020-11-25,2020-12-09,QQQ,8,9,tube,285.2449340820313,276.8145352001375,0.5325525179273646,276.89012718198364,263.1834249848814,0.9892439153340434,0.8614545454545455,0.11236363636363636,0.026181818181818167,0.001919765530887519,-0.0005938665377898645,0.01811685679854419
2020-11-24,2020-11-25,2020-12-09,SPY,9,10,tube,337.6180725097655,325.6518362256985,1.420838810541945,331.52253090248024,321.2984912806244,-0.14073961382595723,0.48872727272727273,0.44563636363636366,0.06563636363636366,0.0007999772466241984,-8.238897858446267e-05,0.010522337849221271
2020-11-25,2020-11-27,2020-12-10,QQQ,8,10,tube,286.99822998046875,264.7981862400426,0.10210440308843738,277.81990351420404,263.41592453541796,-0.803386759665716,0.286,0.6654545454545454,0.04854545454545456,0.001919765530887519,-0.0005938665377898645,0.01811685679854419
2020-11-25,2020-11-27,2020-12-10,SPY,9,10,tube,337.0975646972655,325.25926095681064,0.012967351041466641,332.2494268204688,321.74554909034305,-0.3237919945382079,0.4167272727272727,0.5121818181818182,0.0710909090909091,0.0007999772466241984,-8.238897858446267e-05,0.010522337849221271
2020-11-27,2020-11-30,2020-12-11,QQQ,8,10,tube,289.6427307128907,267.2791306840157,0.2314466034087409,278.35762806083653,263.67750232496513,-0.4991958221448428,0.4052727272727273,0.5261818181818182,0.06854545454545458,0.0022929760265413155,-0.0006445911220802611,0.018054586365584706
2020-11-27,2020-11-30,2020-12-11,SPY,9,10,tube,338.03637695312506,326.21284667960697,0.04241367361505833,332.5555729537232,322.3400679374639,-0.23442197559243352,0.45127272727272727,0.48109090909090907,0.06763636363636366,0.0007999772466241984,-8.238897858446267e-05,0.010522337849221271
2020-11-30,2020-12-01,2020-12-14,QQQ,8,10,tube,290.2336120605468,268.07080883994354,0.011428665598104858,279.2689525206444,263.84211840757644,-0.4403719176224119,0.4389090909090909,0.4812727272727273,0.07981818181818179,0.0022929760265413155,-0.0006445911220802611,0.018054586365584706
2020-11-30,2020-12-01,2020-12-14,SPY,9,10,tube,336.53988647460926,325.14663823632316,0.10987116099296214,332.85308638164986,322.4782521721875,-0.4795235667341014,0.378,0.5585454545454546,0.06345454545454543,0.0007999772466241984,-8.238897858446267e-05,0.010522337849221271
2020-12-01,2020-12-02,2020-12-15,QQQ,8,10,tube,293.9533081054687,271.7409037855673,0.5113518479025395,279.46103637370464,263.94381713867193,0.019237280684882282,0.5890909090909091,0.32,0.09090909090909088,0.0022929760265413155,-0.0006445911220802611,0.018054586365584706
2020-12-01,2020-12-02,2020-12-15,SPY,9,10,tube,340.2207946777344,327.39379708528884,0.7484885484084837,335.1543774238755,322.7785070657165,-0.24532070559619357,0.4158181818181818,0.4401818181818182,0.14399999999999996,0.0007999772466241984,-8.238897858446267e-05,0.010522337849221271
2020-12-02,2020-12-03,2020-12-16,QQQ,8,10,tube,294.3311462402344,271.10848780821124,0.005221025494804453,279.5413625610526,264.3858739936667,-0.09906281443148061,0.5594545454545454,0.36327272727272725,0.07727272727272733,0.0022929760265413155,-0.0006445911220802611,0.018054586365584706
2020-12-02,2020-12-03,2020-12-16,SPY,9,10,tube,340.93652343750006,327.3652948199494,0.027896885144423123,336.51306414699343,322.98666460867014,-0.34355570915524863,0.37218181818181817,0.4627272727272727,0.16509090909090912,0.0007999772466241984,-8.238897858446267e-05,0.010522337849221271
2020-12-03,2020-12-04,2020-12-17,QQQ,8,10,tube,294.74758911132824,270.7003805934812,0.0073416974050300255,280.5690043169003,265.7891242665632,-0.3233345116733159,0.47145454545454546,0.46090909090909093,0.0676363636363636,0.0022929760265413155,-0.0006445911220802611,0.018054586365584706
2020-12-03,2020-12-04,2020-12-17,SPY,9,10,tube,340.8434753417968,327.3713605265583,0.00051760156619319,337.00445879096765,323.35520976862716,-0.4028864838695165,0.33545454545454545,0.5,0.16454545454545455,0.0007999772466241984,-8.238897858446267e-05,0.010522337849221271
2020-12-04,2020-12-07,2020-12-18,QQQ,8,10,tube,295.9487304687499,271.65547391322264,0.06367682983712797,280.97892243997325,266.0143887418774,-0.23316250970265232,0.5029090909090909,0.42454545454545456,0.07254545454545458,0.0022929760265413155,-0.0006445911220802611,0.018054586365584706
2020-12-04,2020-12-07,2020-12-18,SPY,9,10,tube,343.7808227539062,330.5588129577678,0.5317513919939637,337.09589213068165,323.40464170422393,0.05540954969667662,0.5023636363636363,0.31763636363636366,0.18,0.0007999772466241984,-8.238897858446267e-05,0.010522337849221271
2020-12-07,2020-12-08,2020-12-21,QQQ,8,10,tube,297.62457275390636,273.15213642035894,0.12665628275052615,281.020577987943,266.03855129758705,-0.03671136500868309,0.5725454545454546,0.3558181818181818,0.07163636363636361,0.0022929760265413155,-0.0006445911220802611,0.018054586365584706
2020-12-07,2020-12-08,2020-12-21,SPY,9,10,tube,343.0743713378906,330.1795358916699,0.031781110649596676,337.607654481298,324.4531808824784,-0.11958202624394179,0.46036363636363636,0.382,0.15763636363636369,0.0007999772466241984,-8.238897858446267e-05,0.010522337849221271
2020-12-08,2020-12-09,2020-12-22,QQQ,8,10,tube,298.6320190429687,271.5852898546041,0.04556863130386291,281.25686161439864,266.1692484722504,-0.26930264126740816,0.48618181818181816,0.43563636363636365,0.07818181818181819,0.0022929760265413155,-0.0006445911220802611,0.018054586365584706
2020-12-08,2020-12-09,2020-12-22,SPY,9,10,tube,344.0782470703124,331.45482730906434,0.06401372521991103,338.0280057873126,325.3625939017001,-0.028435716249594133,0.5269090909090909,0.32345454545454544,0.14963636363636368,0.0011049316874183824,-0.0001113914388176451,0.01020953996558985
2020-12-09,2020-12-10,2020-12-23,QQQ,8,9,tube,291.87060546874994,278.8685300106576,2.126137747419426,281.2917816010494,266.53991699218744,0.6787714673754935,0.7821818181818182,0.172,0.04581818181818181,0.0022929760265413155,-0.0006445911220802611,0.018054586365584706
2020-12-09,2020-12-10,2020-12-23,SPY,9,10,tube,340.99227905273443,326.42767446046906,0.6187740059764585,340.1769682905724,325.4759093162544,-0.8678079611494327,0.17036363636363636,0.6954545454545454,0.13418181818181818,0.0011049316874183824,-0.0001113914388176451,0.01020953996558985
2020-12-10,2020-12-11,2020-12-24,QQQ,8,9,tube,293.0427551269531,280.6380480043369,0.06319213306595861,281.7633931648502,266.57865061363543,0.8555215874680092,0.838,0.12290909090909091,0.03909090909090912,0.0022929760265413155,-0.0006445911220802611,0.018054586365584706
2020-12-10,2020-12-11,2020-12-24,SPY,9,10,tube,340.8806152343751,325.60528869514087,0.0008077217565499996,340.83101056692993,325.5456321699169,-0.9920131840364327,0.12872727272727272,0.744,0.12727272727272732,0.0011049316874183824,-0.0001113914388176451,0.01020953996558985
2020-12-11,2020-12-14,2020-12-28,QQQ,8,9,tube,292.3937377929687,279.97053022336587,0.01973419222660384,281.92043240964733,266.8473119003936,0.7473794537052898,0.8105454545454546,0.14072727272727273,0.0487272727272727,0.0022929760265413155,-0.0006445911220802611,0.018054586365584706
2020-12-11,2020-12-14,2020-12-28,SPY,9,9,tube,340.48101806640625,340.48101806640625,0.010393319350999748,340.8798723968649,326.3511731186239,0.9462413921201801,0.8603636363636363,0.05272727272727273,0.08690909090909094,0.0011049316874183824,-0.0001113914388176451,0.01020953996558985
2020-12-14,2020-12-15,2020-12-29,QQQ,8,10,tube,294.51513671875,267.9340331407836,0.21400273907059592,282.7252942067256,267.3414385181899,-0.9208506321227519,0.26072727272727275,0.6861818181818182,0.05309090909090908,0.0022929760265413155,-0.0006445911220802611,0.018054586365584706
2020-12-14,2020-12-15,2020-12-29,SPY,9,9,tube,338.9566040039062,338.9566040039062,0.1540659207607204,340.8798723968649,327.473603744756,0.7179626517048209,0.7925454545454546,0.1070909090909091,0.10036363636363635,0.0011049316874183824,-0.0001113914388176451,0.01020953996558985
2020-12-15,2020-12-16,2020-12-30,QQQ,8,10,tube,297.663360595703,270.9804860166416,0.46925741860011183,282.90079806596805,267.52063276183407,-0.5402430487803173,0.3850909090909091,0.5465454545454546,0.0683636363636363,0.0022929760265413155,-0.0006445911220802611,0.018054586365584706
2020-12-15,2020-12-16,2020-12-30,SPY,9,10,tube,343.53909301757824,330.94171214696433,1.4046144633786828,340.8798723968649,328.2411143709392,-0.5662544399868452,0.31636363636363635,0.5521818181818182,0.13145454545454538,0.0011049316874183824,-0.0001113914388176451,0.01020953996558985
2020-12-16,2020-12-17,2020-12-31,QQQ,8,10,tube,299.3003540039062,272.80709273649086,0.12423160856841524,283.0935175930541,267.92726739195035,-0.34439515119913405,0.46836363636363637,0.4576363636363636,0.07400000000000007,0.0022929760265413155,-0.0006445911220802611,0.018054586365584706
2020-12-16,2020-12-17,2020-12-31,SPY,9,10,tube,344.0782470703124,332.0292732816783,0.01924448772165525,340.9354051835809,329.0079995331082,-0.48661475459962533,0.37345454545454543,0.5227272727272727,0.10381818181818181,0.0011049316874183824,-0.0001113914388176451,0.01020953996558985
2020-12-17,2020-12-18,2021-01-04,QQQ,8,10,tube,301.2570800781251,275.0930225921689,0.17852984068636069,283.20974245888317,268.6708102129294,-0.103528240722632,0.5574545454545454,0.38163636363636366,0.06090909090909091,0.0022929760265413155,-0.0006445911220802611,0.018054586365584706
2020-12-17,2020-12-18,2021-01-04,SPY,10,10,vol,346.00238037109364,346.00238037109364,0.24552294308253628,353.3453625192813,340.9911638510775,-0.18014357347643417,0.49454545454545457,0.488,0.01745454545454539,0.0010808941758249221,-0.00027698053105917994,0.016221911888020135
2020-12-18,2020-12-21,2021-01-05,QQQ,8,10,tube,300.3465270996095,273.56694495699975,0.04180170803485752,283.3511319017799,269.14558358324166,-0.3664195921440124,0.46436363636363637,0.4781818181818182,0.05745454545454548,0.0022929760265413155,-0.0006445911220802611,0.018054586365584706
2020-12-18,2020-12-21,2021-01-05,SPY,10,10,vol,344.6207885742187,344.6207885742187,0.13830081531293353,354.9039763730034,343.0326051605343,-0.7284592444406125,0.3190909090909091,0.6709090909090909,0.010000000000000009,0.0010808941758249221,-0.00027698053105917994,0.016221911888020135
2020-12-21,2020-12-22,2021-01-06,QQQ,8,10,tube,299.78460693359386,271.45648126884635,0.0159628365052203,283.9497378447561,269.19644663265257,-0.6866158312224732,0.3498181818181818,0.5956363636363636,0.054545454545454564,0.0022929760265413155,-0.0006445911220802611,0.018054586365584706
2020-12-21,2020-12-22,2021-01-06,SPY,10,9,vol,343.3885803222657,355.318689646246,0.11020317145330066,355.4536822288948,343.5297924176974,0.9777353336976113,0.8038181818181818,0.18872727272727272,0.007454545454545519,0.0010808941758249221,-0.00027698053105917994,0.016221911888020135
2020-12-22,2020-12-23,2021-01-07,QQQ,8,10,tube,300.5997924804688,272.75788129110236,0.03465228396009031,285.0520205853026,269.52541534867134,-0.5742888328203802,0.37545454545454543,0.5516363636363636,0.07290909090909092,0.0022929760265413155,-0.0006445911220802611,0.018054586365584706
2020-12-22,2020-12-23,2021-01-07,SPY,10,9,vol,342.80978393554676,354.625898020301,0.025032705006371274,355.31666779223167,343.5360821172415,0.8845702124175758,0.7852727272727272,0.20836363636363636,0.006363636363636405,0.0010808941758249221,-0.00027698053105917994,0.016221911888020135
2020-12-23,2020-12-24,2021-01-08,QQQ,8,10,tube,299.08599853515614,271.02492181762534,0.12313616074422556,285.2371908266371,270.5257073298606,-0.9303678430419822,0.27436363636363637,0.682,0.043636363636363584,0.0022929760265413155,-0.0006445911220802611,0.018054586365584706
2020-12-23,2020-12-24,2021-01-08,SPY,9,9,tube,343.11795043945324,343.11795043945324,0.007323852987138855,343.5360821172415,331.49351547468035,0.9317405440730908,0.862909090909091,0.08527272727272728,0.05181818181818176,0.0011049316874183824,-0.0001113914388176451,0.01020953996558985
2020-12-24,2020-12-28,2021-01-11,QQQ,8,10,tube,300.40570068359364,272.4987326592838,0.09359100437759447,285.2884670381415,271.1531753208251,-0.8051799823122727,0.3209090909090909,0.6383636363636364,0.04072727272727272,0.0022929760265413155,-0.0006445911220802611,0.018054586365584706
2020-12-24,2020-12-28,2021-01-11,SPY,9,10,tube,344.4527587890626,333.09072060686105,0.13782258222790006,343.5360821172415,332.19062205342374,-0.8388526618383477,0.26127272727272727,0.6712727272727272,0.06745454545454543,0.0011049316874183824,-0.0001113914388176451,0.01020953996558985
2020-12-28,2020-12-29,2021-01-12,QQQ,8,10,tube,303.43350219726557,275.3938254899538,0.4863121008153312,285.30212095654315,271.2161770161927,-0.3961994615834218,0.4630909090909091,0.4849090909090909,0.05199999999999999,0.0022929760265413155,-0.0006445911220802611,0.018054586365584706
2020-12-28,2020-12-29,2021-01-12,SPY,9,10,tube,347.41192626953114,336.0763561366258,0.6720457043629113,343.7759864926763,332.53177208331016,-0.3623198146629599,0.43254545454545457,0.47654545454545455,0.09090909090909088,0.0011049316874183824,-0.0001113914388176451,0.01020953996558985
2020-12-29,2020-12-30,2021-01-13,QQQ,8,10,tube,303.70520019531256,275.39362328350967,0.003914149215875239,285.3727804266959,271.4582589623881,-0.42413926740371455,0.4792727272727273,0.4254545454545455,0.09527272727272723,0.0028481775124893512,-0.0011348597696439458,0.015288154968397697
2020-12-29,2020-12-30,2021-01-13,SPY,9,10,tube,346.74905395507807,335.43120738257255,0.03337016573103494,344.0722960630027,332.8292757463025,-0.5312029429189322,0.35545454545454547,0.5543636363636364,0.09018181818181814,0.0011049316874183824,-0.0001113914388176451,0.01020953996558985
2020-12-30,2020-12-31,2021-01-14,QQQ,8,10,tube,303.71490478515625,275.37534236357646,5.405395420422495e-06,285.6159224429054,271.9108701966245,-0.48506084780239717,0.46654545454545454,0.44236363636363635,0.09109090909090906,0.0028481775124893512,-0.0011348597696439458,0.015288154968397697
2020-12-30,2020-12-31,2021-01-14,SPY,9,10,tube,347.2438049316407,337.4885648994823,0.01893525900692994,344.0782470703124,334.9664110412722,-0.44100648479612553,0.4318181818181818,0.5330909090909091,0.03509090909090906,0.0011049316874183824,-0.0001113914388176451,0.01020953996558985
2020-12-31,2021-01-04,2021-01-15,QQQ,8,10,tube,304.4620666503905,277.07082504657467,0.03302441704776168,286.8623267359254,272.7053608486379,-0.37241379936211144,0.49672727272727274,0.3996363636363636,0.1036363636363637,0.0028481775124893512,-0.0011348597696439458,0.015288154968397697
2020-12-31,2021-01-04,2021-01-15,SPY,9,10,tube,349.0081481933593,339.67786601833063,0.2491372445531202,344.4452645613224,336.4057962123003,-0.1802902349203774,0.5176363636363637,0.46,0.022363636363636308,0.0011049316874183824,-0.0001113914388176451,0.01020953996558985
2021-01-04,2021-01-05,2021-01-19,QQQ,8,9,tube,300.163116455078,288.7445407932679,1.1490235046797852,289.37718779615307,273.13163684597026,0.9242388711463877,0.8838181818181818,0.05618181818181818,0.059999999999999984,0.0028481775124893512,-0.0011348597696439458,0.015288154968397697
2021-01-04,2021-01-05,2021-01-19,SPY,9,9,tube,344.25674438476557,344.25674438476557,1.8995800371431257,344.6174271753652,336.9665104929756,0.9067168533730199,0.8261818181818181,0.1658181818181818,0.008000000000000063,0.0011049316874183824,-0.0001113914388176451,0.01020953996558985
2021-01-05,2021-01-06,2021-01-20,QQQ,8,10,tube,302.63769531250006,276.1263935581881,0.38188857561591694,290.174469722471,273.50702605485475,-0.67774864598578,0.3532727272727273,0.4970909090909091,0.14963636363636362,0.0028481775124893512,-0.0011348597696439458,0.015288154968397697
2021-01-05,2021-01-06,2021-01-20,SPY,9,10,tube,346.62783813476574,338.46998210040255,0.4769579104757708,344.6174271753652,337.0892019473332,-0.6298489445420963,0.3825454545454545,0.606909090909091,0.010545454545454525,0.0011049316874183824,-0.0001113914388176451,0.01020953996558985
