date,label,cash,gross_exposure,equity,cash_weight
2023-10-17,SPY_buyhold,0.0,120339.0809310408,120339.0809310408,0.0
2023-10-18,SPY_buyhold,0.0,118735.56151358866,118735.56151358866,0.0
2023-10-19,SPY_buyhold,0.0,117692.28338073139,117692.28338073139,0.0
2023-10-20,SPY_buyhold,0.0,116246.09324171851,116246.09324171851,0.0
2023-10-23,SPY_buyhold,0.0,116044.60257507069,116044.60257507069,0.0
2023-10-24,SPY_buyhold,0.0,116919.51974832908,116919.51974832908,0.0
2023-10-25,SPY_buyhold,0.0,115241.45632354374,115241.45632354374,0.0
2023-10-26,SPY_buyhold,0.0,113861.4909350587,113861.4909350587,0.0
2023-10-27,SPY_buyhold,0.0,113345.37637510238,113345.37637510238,0.0
2023-10-30,SPY_buyhold,0.0,114700.53131334388,114700.53131334388,0.0
2023-10-31,SPY_buyhold,0.0,115420.87496197977,115420.87496197977,0.0
2023-11-01,SPY_buyhold,0.0,116651.79566526091,116651.79566526091,0.0
2023-11-02,SPY_buyhold,0.0,118887.36195260934,118887.36195260934,0.0
2023-11-03,SPY_buyhold,0.0,119972.03705396589,119972.03705396589,0.0
2023-11-06,SPY_buyhold,0.0,120248.00240080689,120248.00240080689,0.0
2023-11-07,SPY_buyhold,0.0,120590.22716174573,120590.22716174573,0.0
2023-11-08,SPY_buyhold,0.0,120678.56726994786,120678.56726994786,0.0
2023-11-09,SPY_buyhold,0.0,119737.42534616165,119737.42534616165,0.0
2023-11-10,SPY_buyhold,0.0,121605.90442697266,121605.90442697266,0.0
2023-11-13,SPY_buyhold,0.0,121489.99811471018,121489.99811471018,0.0
2023-11-14,SPY_buyhold,0.0,123846.99955373966,123846.99955373966,0.0
2023-11-15,SPY_buyhold,0.0,124109.17746560423,124109.17746560423,0.0
2023-11-16,SPY_buyhold,0.0,124260.9692387324,124260.9692387324,0.0
2023-11-17,SPY_buyhold,0.0,124415.50809978486,124415.50809978486,0.0
2023-11-20,SPY_buyhold,0.0,125373.2365418268,125373.2365418268,0.0
2023-11-21,SPY_buyhold,0.0,125099.99228523257,125099.99228523257,0.0
2023-11-22,SPY_buyhold,0.0,125582.97713813996,125582.97713813996,0.0
2023-11-24,SPY_buyhold,0.0,125660.24223571992,125660.24223571992,0.0
2023-11-27,SPY_buyhold,0.0,125433.94978472107,125433.94978472107,0.0
2023-11-28,SPY_buyhold,0.0,125558.14069021889,125558.14069021889,0.0
2023-11-29,SPY_buyhold,0.0,125469.81791380177,125469.81791380177,0.0
2023-11-30,SPY_buyhold,0.0,125963.8604455463,125963.8604455463,0.0
2023-12-01,SPY_buyhold,0.0,126709.04054210328,126709.04054210328,0.0
2023-12-04,SPY_buyhold,0.0,126043.89862872807,126043.89862872807,0.0
2023-12-05,SPY_buyhold,0.0,126019.06218080701,126019.06218080701,0.0
2023-12-06,SPY_buyhold,0.0,125511.22354819355,125511.22354819355,0.0
2023-12-07,SPY_buyhold,0.0,126468.92599255797,126468.92599255797,0.0
2023-12-08,SPY_buyhold,0.0,127012.64142014465,127012.64142014465,0.0
2023-12-11,SPY_buyhold,0.0,127506.65795421167,127506.65795421167,0.0
2023-12-12,SPY_buyhold,0.0,128089.01459648082,128089.01459648082,0.0
2023-12-13,SPY_buyhold,0.0,129855.37480000577,129855.37480000577,0.0
2023-12-14,SPY_buyhold,0.0,130272.11757060031,130272.11757060031,0.0
2023-12-15,SPY_buyhold,0.0,130057.64539697909,130057.64539697909,0.0
2023-12-18,SPY_buyhold,0.0,130789.22870819477,130789.22870819477,0.0
2023-12-19,SPY_buyhold,0.0,131584.54965878918,131584.54965878918,0.0
2023-12-20,SPY_buyhold,0.0,129761.13321900732,129761.13321900732,0.0
2023-12-21,SPY_buyhold,0.0,130991.5166369531,130991.5166369531,0.0
2023-12-22,SPY_buyhold,0.0,131254.76045359587,131254.76045359587,0.0
2023-12-26,SPY_buyhold,0.0,131808.98760879182,131808.98760879182,0.0
2023-12-27,SPY_buyhold,0.0,132047.30831858848,132047.30831858848,0.0
2023-12-28,SPY_buyhold,0.0,132097.18919585075,132097.18919585075,0.0
2023-12-29,SPY_buyhold,0.0,131714.7893572559,131714.7893572559,0.0
