date,label,cash,gross_exposure,equity,cash_weight
2025-03-03,equal_weight,0.0,217010.01451343828,217010.01451343828,0.0
2025-03-04,equal_weight,0.0,217972.54621957758,217972.54621957758,0.0
2025-03-05,equal_weight,0.0,224618.88145040424,224618.88145040424,0.0
2025-03-06,equal_weight,0.0,213645.47347143214,213645.47347143214,0.0
2025-03-07,equal_weight,0.0,215681.97492061826,215681.97492061826,0.0
2025-03-10,equal_weight,0.0,199713.30355611182,199713.30355611182,0.0
2025-03-11,equal_weight,0.0,207310.12404899223,207310.12404899223,0.0
2025-03-12,equal_weight,0.0,212997.4193774082,212997.4193774082,0.0
2025-03-13,equal_weight,0.0,205608.01546295205,205608.01546295205,0.0
2025-03-14,equal_weight,0.0,222462.47684416984,222462.47684416984,0.0
2025-03-17,equal_weight,0.0,226450.4060641775,226450.4060641775,0.0
2025-03-18,equal_weight,0.0,215760.89436824256,215760.89436824256,0.0
2025-03-19,equal_weight,0.0,219648.83890388306,219648.83890388306,0.0
2025-03-20,equal_weight,0.0,209650.1617049536,209650.1617049536,0.0
2025-03-21,equal_weight,0.0,212503.63451151855,212503.63451151855,0.0
2025-03-24,equal_weight,0.0,222215.27391920984,222215.27391920984,0.0
2025-03-25,equal_weight,0.0,220170.3327696696,220170.3327696696,0.0
2025-03-26,equal_weight,0.0,214915.56909025615,214915.56909025615,0.0
2025-03-27,equal_weight,0.0,209694.59668245903,209694.59668245903,0.0
2025-03-28,equal_weight,0.0,200105.2718933066,200105.2718933066,0.0
2025-03-31,equal_weight,0.0,204390.6888229429,204390.6888229429,0.0
2025-04-01,equal_weight,0.0,206135.91775451897,206135.91775451897,0.0
2025-04-02,equal_weight,0.0,208632.38201074259,208632.38201074259,0.0
2025-04-03,equal_weight,0.0,191449.04138457854,191449.04138457854,0.0
2025-04-04,equal_weight,0.0,185094.67328607623,185094.67328607623,0.0
2025-04-07,equal_weight,0.0,188151.68281374717,188151.68281374717,0.0
2025-04-08,equal_weight,0.0,180250.51280652275,180250.51280652275,0.0
2025-04-09,equal_weight,0.0,208715.7739901111,208715.7739901111,0.0
2025-04-10,equal_weight,0.0,199666.66739849467,199666.66739849467,0.0
2025-04-11,equal_weight,0.0,203056.56521964117,203056.56521964117,0.0
2025-04-14,equal_weight,0.0,200798.70204134897,200798.70204134897,0.0
2025-04-15,equal_weight,0.0,200806.99024562203,200806.99024562203,0.0
2025-04-16,equal_weight,0.0,196232.40652488006,196232.40652488006,0.0
2025-04-17,equal_weight,0.0,201064.1221491572,201064.1221491572,0.0
2025-04-21,equal_weight,0.0,194787.69575582814,194787.69575582814,0.0
2025-04-22,equal_weight,0.0,200280.93861726334,200280.93861726334,0.0
2025-04-23,equal_weight,0.0,206261.9388789495,206261.9388789495,0.0
2025-04-24,equal_weight,0.0,216608.99914736138,216608.99914736138,0.0
2025-04-25,equal_weight,0.0,219114.12567812655,219114.12567812655,0.0
2025-04-28,equal_weight,0.0,217632.94762209815,217632.94762209815,0.0
2025-04-29,equal_weight,0.0,215837.58401196258,215837.58401196258,0.0
