date,label,cash,gross_exposure,equity,cash_weight
2020-01-31,strategy_topk_horizon,0.0,103720.66999319357,103720.66999319357,0.0
2020-02-03,strategy_topk_horizon,0.0,103776.92054113642,103776.92054113642,0.0
2020-02-04,strategy_topk_horizon,0.0,104864.76375374828,104864.76375374828,0.0
2020-02-05,strategy_topk_horizon,0.0,105636.87630567045,105636.87630567045,0.0
2020-02-06,strategy_topk_horizon,0.0,105869.76149016598,105869.76149016598,0.0
2020-02-07,strategy_topk_horizon,0.0,105243.35666368154,105243.35666368152,0.0
2020-02-10,strategy_topk_horizon,0.0,105607.31487447381,105607.31487447381,0.0
2020-02-11,strategy_topk_horizon,0.0,106063.7234557938,106063.72345579379,0.0
2020-02-12,strategy_topk_horizon,0.0,106727.44928985908,106727.44928985908,0.0
2020-02-13,strategy_topk_horizon,0.0,106612.80457409479,106612.80457409479,0.0
2020-02-14,strategy_topk_horizon,0.0,106786.82600238106,106786.82600238104,0.0
2020-02-18,strategy_topk_horizon,0.0,106650.6887695703,106650.6887695703,0.0
2020-02-19,strategy_topk_horizon,0.0,107160.01271603533,107160.01271603533,0.0
2020-02-20,strategy_topk_horizon,0.0,106989.66984552555,106989.66984552555,0.0
2020-02-21,strategy_topk_horizon,0.0,106602.89848063781,106602.89848063781,0.0
2020-02-24,strategy_topk_horizon,0.0,103936.35969898313,103936.35969898313,0.0
2020-02-25,strategy_topk_horizon,0.0,101598.90730847261,101598.90730847261,0.0
2020-02-26,strategy_topk_horizon,0.0,101249.81027262038,101249.81027262038,0.0
2020-02-27,strategy_topk_horizon,0.0,97751.84004597025,97751.84004597025,0.0
2020-02-28,strategy_topk_horizon,0.0,97101.64203027627,97101.64203027627,0.0
2020-03-02,strategy_topk_horizon,0.0,100295.36758851723,100295.36758851723,0.0
2020-03-03,strategy_topk_horizon,0.0,98857.95108540595,98857.95108540595,0.0
2020-03-04,strategy_topk_horizon,0.0,101876.06930529748,101876.06930529748,0.0
2020-03-05,strategy_topk_horizon,0.0,99600.03747180766,99600.03747180766,0.0
2020-03-06,strategy_topk_horizon,0.0,98573.67671660111,98573.67671660111,0.0
2020-03-09,strategy_topk_horizon,0.0,92248.84246635488,92248.84246635488,0.0
2020-03-10,strategy_topk_horizon,0.0,95146.22665852708,95146.22665852708,0.0
2020-03-11,strategy_topk_horizon,0.0,91002.70018856926,91002.70018856926,0.0
2020-03-12,strategy_topk_horizon,0.0,84016.85860844339,84016.85860844339,0.0
2020-03-13,strategy_topk_horizon,0.0,88591.34062594891,88591.34062594891,0.0
2020-03-16,strategy_topk_horizon,0.0,80351.77240103744,80351.77240103744,0.0
2020-03-17,strategy_topk_horizon,0.0,82952.79959428069,82952.79959428069,0.0
2020-03-18,strategy_topk_horizon,0.0,77715.68453307083,77715.68453307083,0.0
2020-03-19,strategy_topk_horizon,0.0,78462.36981051684,78462.36981051684,0.0
2020-03-20,strategy_topk_horizon,0.0,76619.11164692635,76619.11164692635,0.0
2020-03-23,strategy_topk_horizon,0.0,75372.18409773736,75372.18409773736,0.0
2020-03-24,strategy_topk_horizon,0.0,80282.38377753278,80282.38377753278,0.0
2020-03-25,strategy_topk_horizon,0.0,81883.16837789472,81883.16837789472,0.0
2020-03-26,strategy_topk_horizon,0.0,85432.93241978521,85432.93241978521,0.0
2020-03-27,strategy_topk_horizon,0.0,83838.05662924872,83838.05662924872,0.0
2020-03-30,strategy_topk_horizon,0.0,85386.15639881074,85386.15639881074,0.0
2020-03-31,strategy_topk_horizon,0.0,84144.51210304661,84144.51210304661,0.0
2020-04-01,strategy_topk_horizon,0.0,81221.25334760708,81221.25334760708,0.0
2020-04-02,strategy_topk_horizon,0.0,82644.31492515578,82644.31492515578,0.0
2020-04-03,strategy_topk_horizon,0.0,81522.77505243346,81522.77505243346,0.0
2020-04-06,strategy_topk_horizon,0.0,86065.40055545652,86065.40055545652,0.0
2020-04-07,strategy_topk_horizon,0.0,86486.30472851421,86486.30472851421,0.0
2020-04-08,strategy_topk_horizon,0.0,88975.67513116731,88975.67513116731,0.0
2020-04-09,strategy_topk_horizon,0.0,91862.40051553218,91862.40051553218,0.0
2020-04-13,strategy_topk_horizon,0.0,90523.77351062853,90523.77351062853,0.0
2020-04-14,strategy_topk_horizon,0.0,92097.38577501122,92097.38577501122,0.0
2020-04-15,strategy_topk_horizon,0.0,89766.39446412626,89766.39446412626,0.0
2020-04-16,strategy_topk_horizon,0.0,89546.60608566832,89546.60608566832,0.0
2020-04-17,strategy_topk_horizon,0.0,91049.49166755224,91049.49166755224,0.0
2020-04-20,strategy_topk_horizon,0.0,89963.90999876187,89963.90999876187,0.0
2020-04-21,strategy_topk_horizon,0.0,87634.95287550894,87634.95287550894,0.0
2020-04-22,strategy_topk_horizon,0.0,89298.09681409919,89298.09681409919,0.0
2020-04-23,strategy_topk_horizon,0.0,89408.66743616846,89408.66743616846,0.0
2020-04-24,strategy_topk_horizon,0.0,90244.71532049798,90244.71532049798,0.0
2020-04-27,strategy_topk_horizon,0.0,91947.18257730972,91947.18257730972,0.0
2020-04-28,strategy_topk_horizon,0.0,92444.72833295148,92444.72833295148,0.0
2020-04-29,strategy_topk_horizon,0.0,94892.88187422641,94892.88187422641,0.0
2020-04-30,strategy_topk_horizon,0.0,93244.4267032221,93244.4267032221,0.0
2020-05-01,strategy_topk_horizon,0.0,90656.49245674151,90656.49245674151,0.0
2020-05-04,strategy_topk_horizon,0.0,91018.55201426511,91018.55201426511,0.0
2020-05-05,strategy_topk_horizon,0.0,92240.8960689515,92240.8960689515,0.0
2020-05-06,strategy_topk_horizon,0.0,91220.45646792084,91220.45646792084,0.0
2020-05-07,strategy_topk_horizon,0.0,91996.15262823744,91996.15262823744,0.0
2020-05-08,strategy_topk_horizon,0.0,93267.31469985894,93267.31469985894,0.0
2020-05-11,strategy_topk_horizon,0.0,92846.67760976453,92846.67760976453,0.0
2020-05-12,strategy_topk_horizon,0.0,91340.83187888713,91340.83187888713,0.0
2020-05-13,strategy_topk_horizon,0.0,90284.43123501443,90284.43123501443,0.0
2020-05-14,strategy_topk_horizon,0.0,91312.5132522306,91312.5132522306,0.0
2020-05-15,strategy_topk_horizon,0.0,91889.17810070292,91889.17810070292,0.0
2020-05-18,strategy_topk_horizon,0.0,94513.86268513017,94513.86268513017,0.0
2020-05-19,strategy_topk_horizon,0.0,93860.91212008073,93860.91212008073,0.0
2020-05-20,strategy_topk_horizon,0.0,94954.76786832792,94954.76786832792,0.0
2020-05-21,strategy_topk_horizon,0.0,94354.5374876073,94354.5374876073,0.0
2020-05-22,strategy_topk_horizon,0.0,94318.80718129648,94318.80718129648,0.0
2020-05-26,strategy_topk_horizon,0.0,95489.97364632715,95489.97364632715,0.0
2020-05-27,strategy_topk_horizon,0.0,96471.77609306033,96471.77609306033,0.0
2020-05-28,strategy_topk_horizon,0.0,96493.22410813454,96493.22410813454,0.0
2020-05-29,strategy_topk_horizon,0.0,97121.24132348927,97121.24132348927,0.0
2020-06-01,strategy_topk_horizon,0.0,97990.07067345786,97990.07067345786,0.0
2020-06-02,strategy_topk_horizon,0.0,98783.41735561665,98783.41735561665,0.0
2020-06-03,strategy_topk_horizon,0.0,100104.57474902824,100104.57474902824,0.0
2020-06-04,strategy_topk_horizon,0.0,99831.3095896594,99831.3095896594,0.0
2020-06-05,strategy_topk_horizon,0.0,102336.06045099176,102336.06045099176,0.0
2020-06-08,strategy_topk_horizon,0.0,103999.52362220718,103999.52362220718,0.0
2020-06-09,strategy_topk_horizon,0.0,102699.4096466591,102699.4096466591,0.0
2020-06-10,strategy_topk_horizon,0.0,101754.30872828688,101754.30872828688,0.0
2020-06-11,strategy_topk_horizon,0.0,96009.3075535724,96009.3075535724,0.0
2020-06-12,strategy_topk_horizon,0.0,97485.59494712221,97485.59494712221,0.0
2020-06-15,strategy_topk_horizon,0.0,98332.61662483448,98332.61662483448,0.0
2020-06-16,strategy_topk_horizon,0.0,99750.86542963645,99750.86542963645,0.0
2020-06-17,strategy_topk_horizon,0.0,99379.41029032157,99379.41029032157,0.0
2020-06-18,strategy_topk_horizon,0.0,99223.99385840977,99223.99385840975,0.0
2020-06-19,strategy_topk_horizon,0.0,98924.0059806377,98924.0059806377,0.0
2020-06-22,strategy_topk_horizon,0.0,99487.4541094398,99487.4541094398,0.0
2020-06-23,strategy_topk_horizon,0.0,99808.24573051698,99808.24573051698,0.0
2020-06-24,strategy_topk_horizon,0.0,97552.96632975987,97552.96632975987,0.0
2020-06-25,strategy_topk_horizon,0.0,98479.6535858053,98479.6535858053,0.0
2020-06-26,strategy_topk_horizon,0.0,96824.17038482118,96824.17038482118,0.0
2020-06-29,strategy_topk_horizon,0.0,97942.74740438974,97942.74740438974,0.0
2020-06-30,strategy_topk_horizon,0.0,98753.0815421846,98753.0815421846,0.0
2020-07-01,strategy_topk_horizon,0.0,99018.03674646244,99018.03674646244,0.0
2020-07-02,strategy_topk_horizon,0.0,99477.58994513578,99477.58994513578,0.0
2020-07-06,strategy_topk_horizon,0.0,100427.20142834226,100427.20142834226,0.0
2020-07-07,strategy_topk_horizon,0.0,99132.5358990539,99132.5358990539,0.0
2020-07-08,strategy_topk_horizon,0.0,99579.0703707348,99579.0703707348,0.0
2020-07-09,strategy_topk_horizon,0.0,98450.71427460908,98450.71427460908,0.0
2020-07-10,strategy_topk_horizon,0.0,99590.81418974965,99590.81418974965,0.0
2020-07-13,strategy_topk_horizon,0.0,99068.55038969436,99068.55038969436,0.0
2020-07-14,strategy_topk_horizon,0.0,100313.04575750543,100313.04575750543,0.0
2020-07-15,strategy_topk_horizon,0.0,101319.05245233208,101319.05245233208,0.0
2020-07-16,strategy_topk_horizon,0.0,100935.79368417435,100935.79368417435,0.0
2020-07-17,strategy_topk_horizon,0.0,101264.71044074047,101264.71044074047,0.0
2020-07-20,strategy_topk_horizon,0.0,101508.72809712561,101508.72809712561,0.0
2020-07-21,strategy_topk_horizon,0.0,103148.19168886307,103148.19168886307,0.0
2020-07-22,strategy_topk_horizon,0.0,103955.8550295102,103955.8550295102,0.0
2020-07-23,strategy_topk_horizon,0.0,103259.16538978224,103259.16538978223,0.0
2020-07-24,strategy_topk_horizon,0.0,102797.02510837096,102797.02510837093,0.0
2020-07-27,strategy_topk_horizon,0.0,104128.86815994738,104128.86815994738,0.0
2020-07-28,strategy_topk_horizon,0.0,103367.79384153364,103367.79384153364,0.0
2020-07-29,strategy_topk_horizon,0.0,104697.25901816034,104697.25901816034,0.0
2020-07-30,strategy_topk_horizon,0.0,103686.34399662292,103686.3439966229,0.0
2020-07-31,strategy_topk_horizon,0.0,104279.02899497755,104279.02899497755,0.0
2020-08-03,strategy_topk_horizon,0.0,104647.76223624981,104647.76223624981,0.0
2020-08-04,strategy_topk_horizon,0.0,105931.99729606192,105931.99729606192,0.0
2020-08-05,strategy_topk_horizon,0.0,106592.44709399332,106592.44709399332,0.0
2020-08-06,strategy_topk_horizon,0.0,107700.81184557584,107700.81184557584,0.0
2020-08-07,strategy_topk_horizon,0.0,107418.29850064949,107418.29850064949,0.0
2020-08-10,strategy_topk_horizon,0.0,107907.31047009367,107907.31047009367,0.0
2020-08-11,strategy_topk_horizon,0.0,105690.75923754305,105690.75923754305,0.0
2020-08-12,strategy_topk_horizon,0.0,106724.65975437779,106724.65975437779,0.0
2020-08-13,strategy_topk_horizon,0.0,106774.07635547395,106774.07635547395,0.0
2020-08-14,strategy_topk_horizon,0.0,106484.20719468316,106484.20719468316,0.0
2020-08-17,strategy_topk_horizon,0.0,107251.21200300772,107251.21200300772,0.0
2020-08-18,strategy_topk_horizon,0.0,107436.74132923808,107436.74132923808,0.0
2020-08-19,strategy_topk_horizon,0.0,106625.34559654864,106625.34559654864,0.0
2020-08-20,strategy_topk_horizon,0.0,106698.31101906685,106698.31101906685,0.0
2020-08-21,strategy_topk_horizon,0.0,106562.99619806929,106562.99619806929,0.0
2020-08-24,strategy_topk_horizon,0.0,107175.90726052091,107175.90726052091,0.0
2020-08-25,strategy_topk_horizon,0.0,107055.99033531401,107055.99033531401,0.0
2020-08-26,strategy_topk_horizon,0.0,107254.89990507862,107254.89990507862,0.0
2020-08-27,strategy_topk_horizon,0.0,107100.66537181525,107100.66537181525,0.0
2020-08-28,strategy_topk_horizon,0.0,107997.19167093489,107997.19167093489,0.0
2020-08-31,strategy_topk_horizon,0.0,107481.97680727494,107481.97680727494,0.0
2020-09-01,strategy_topk_horizon,0.0,107953.09378434434,107953.09378434434,0.0
2020-09-02,strategy_topk_horizon,0.0,108719.18993917159,108719.18993917159,0.0
2020-09-03,strategy_topk_horizon,0.0,106709.80219397754,106709.80219397754,0.0
2020-09-04,strategy_topk_horizon,0.0,106222.72952364283,106222.72952364283,0.0
2020-09-08,strategy_topk_horizon,0.0,104520.04708570098,104520.04708570098,0.0
2020-09-09,strategy_topk_horizon,0.0,105824.58178335967,105824.58178335967,0.0
2020-09-10,strategy_topk_horizon,0.0,104475.50881534112,104475.50881534112,0.0
2020-09-11,strategy_topk_horizon,0.0,104846.77242988073,104846.77242988073,0.0
2020-09-14,strategy_topk_horizon,0.0,105952.78429293433,105952.78429293433,0.0
2020-09-15,strategy_topk_horizon,0.0,106378.09924839222,106378.09924839222,0.0
2020-09-16,strategy_topk_horizon,0.0,106741.1622503232,106741.1622503232,0.0
2020-09-17,strategy_topk_horizon,0.0,106289.9687949261,106289.9687949261,0.0
2020-09-18,strategy_topk_horizon,0.0,105289.82043702347,105289.82043702347,0.0
2020-09-21,strategy_topk_horizon,0.0,102763.58992361728,102763.58992361728,0.0
2020-09-22,strategy_topk_horizon,0.0,103129.25983001728,103129.25983001728,0.0
2020-09-23,strategy_topk_horizon,0.0,101046.11697959999,101046.11697959999,0.0
2020-09-24,strategy_topk_horizon,0.0,101274.11213245566,101274.11213245566,0.0
2020-09-25,strategy_topk_horizon,0.0,102208.88856464649,102208.88856464649,0.0
2020-09-28,strategy_topk_horizon,0.0,103920.35406405106,103920.35406405106,0.0
2020-09-29,strategy_topk_horizon,0.0,103333.06890374028,103333.06890374028,0.0
2020-09-30,strategy_topk_horizon,0.0,103416.2695757027,103416.2695757027,0.0
2020-10-01,strategy_topk_horizon,0.0,103867.69389820531,103867.69389820531,0.0
2020-10-02,strategy_topk_horizon,0.0,103620.92302295983,103620.92302295983,0.0
2020-10-05,strategy_topk_horizon,0.0,105434.36520638972,105434.36520638972,0.0
2020-10-06,strategy_topk_horizon,0.0,104207.60257490295,104207.60257490295,0.0
