date,label,SPY,QQQ,NVTS,IONQ
2023-09-08,spy_ief_60_40,0.6013011118891868,0.0,0.0,0.0
2023-09-11,spy_ief_60_40,0.6028715478250826,0.0,0.0,0.0
2023-09-12,spy_ief_60_40,0.6015538606196745,0.0,0.0,0.0
2023-09-13,spy_ief_60_40,0.6018331276115927,0.0,0.0,0.0
2023-09-14,spy_ief_60_40,0.6038886502478893,0.0,0.0,0.0
2023-09-15,spy_ief_60_40,0.6009854549419437,0.0,0.0,0.0
2023-09-18,spy_ief_60_40,0.6011260537320943,0.0,0.0,0.0
2023-09-19,spy_ief_60_40,0.6006281989907454,0.0,0.0,0.0
2023-09-20,spy_ief_60_40,0.5984106993434696,0.0,0.0,0.0
2023-09-21,spy_ief_60_40,0.5976117156651362,0.0,0.0,0.0
2023-09-22,spy_ief_60_40,0.5970703093852734,0.0,0.0,0.0
2023-09-25,spy_ief_60_40,0.598079423646513,0.0,0.0,0.0
2023-09-26,spy_ief_60_40,0.594516612587752,0.0,0.0,0.0
2023-09-27,spy_ief_60_40,0.5946128487785884,0.0,0.0,0.0
2023-09-28,spy_ief_60_40,0.5960055042768674,0.0,0.0,0.0
2023-09-29,spy_ief_60_40,0.5954203282075624,0.0,0.0,0.0
2023-10-02,spy_ief_60_40,0.5953244396559533,0.0,0.0,0.0
2023-10-03,spy_ief_60_40,0.5920736814421647,0.0,0.0,0.0
2023-10-04,spy_ief_60_40,0.5938249325331755,0.0,0.0,0.0
2023-10-05,spy_ief_60_40,0.6000791706705453,0.0,0.0,0.0
2023-10-06,spy_ief_60_40,0.6029082836617683,0.0,0.0,0.0
2023-10-09,spy_ief_60_40,0.6044351573327607,0.0,0.0,0.0
2023-10-10,spy_ief_60_40,0.6056756829746084,0.0,0.0,0.0
2023-10-11,spy_ief_60_40,0.6066515872864796,0.0,0.0,0.0
2023-10-12,spy_ief_60_40,0.6051914313735832,0.0,0.0,0.0
2023-10-13,spy_ief_60_40,0.6039977227805421,0.0,0.0,0.0
2023-10-16,spy_ief_60_40,0.6064984207966804,0.0,0.0,0.0
2023-10-17,spy_ief_60_40,0.6064874389404047,0.0,0.0,0.0
