date,label,cash,gross_exposure,equity,cash_weight
2023-12-01,spy_ief_60_40,46009.66499269361,69518.74187025304,115528.40686294665,0.3982541285043052
2023-12-04,spy_ief_60_40,46009.66499269361,69153.81266879127,115163.47766148488,0.3995161133283579
2023-12-05,spy_ief_60_40,46009.66499269361,69140.18618559315,115149.85117828676,0.39956339085021264
2023-12-06,spy_ief_60_40,46009.66499269361,68861.56121407292,114871.22620676653,0.40053254859382176
2023-12-07,spy_ief_60_40,46009.66499269361,69387.00335090418,115396.66834359779,0.39870878122493236
2023-12-08,spy_ief_60_40,46009.66499269361,69685.31207693949,115694.9770696331,0.39768074775624757
2023-12-11,spy_ief_60_40,46009.66499269361,69956.35357298832,115966.01856568192,0.3967512687057909
2023-12-12,spy_ief_60_40,46009.66499269361,70275.86274863301,116285.52774132662,0.39566114448085593
2023-12-13,spy_ief_60_40,46009.66499269361,71244.9738595165,117254.6388522101,0.39239099999007315
2023-12-14,spy_ief_60_40,46009.66499269361,71473.61921087664,117483.28420357025,0.3916273306845077
2023-12-15,spy_ief_60_40,46955.97638431395,70409.96046029478,117365.93684460873,0.40008180948176786
2023-12-18,spy_ief_60_40,46955.97638431395,70806.02139049907,117761.99777481302,0.39873624150045556
2023-12-19,spy_ief_60_40,46955.97638431395,71236.58828653714,118192.56467085109,0.3972836744433073
2023-12-20,spy_ief_60_40,46955.97638431395,70249.43617382731,117205.41255814127,0.40062976068635764
2023-12-21,spy_ief_60_40,46955.97638431395,70915.53502210446,117871.51140641842,0.3983657783296828
2023-12-22,spy_ief_60_40,46955.97638431395,71058.048648771,118014.02503308495,0.39788471218696214
2023-12-26,spy_ief_60_40,46955.97638431395,71358.0933863507,118314.06977066465,0.3968756756937833
2023-12-27,spy_ief_60_40,46955.97638431395,71487.11426553417,118443.09064984812,0.3964433562708131
2023-12-28,spy_ief_60_40,46955.97638431395,71514.11852649123,118470.09491080519,0.3963529903446653
2023-12-29,spy_ief_60_40,46955.97638431395,71307.09680598183,118263.07319029578,0.3970468136639543
2024-01-02,spy_ief_60_40,47116.198223618514,70747.64051411103,117863.83873772954,0.39975109183794205
2024-01-03,spy_ief_60_40,47116.198223618514,70169.87408002782,117286.07230364633,0.40172031766600225
2024-01-04,spy_ief_60_40,47116.198223618514,69943.8481400081,117060.0463636266,0.4024959812271069
2024-01-05,spy_ief_60_40,47116.198223618514,70039.64715192525,117155.84537554377,0.40216685793685547
2024-01-08,spy_ief_60_40,47116.198223618514,71039.52651949157,118155.72474311008,0.3987635666918116
2024-01-09,spy_ief_60_40,47116.198223618514,70931.74912042031,118047.94734403882,0.3991276365551966
2024-01-10,spy_ief_60_40,47116.198223618514,71332.90104660523,118449.09927022374,0.3977759097697317
2024-01-11,spy_ief_60_40,47116.198223618514,71301.47357831578,118417.6718019343,0.39788147754184183
2024-01-12,spy_ief_60_40,47116.198223618514,71350.8662868934,118467.06451051192,0.3977155880268964
2024-01-16,spy_ief_60_40,47116.198223618514,71088.91922806921,118205.11745168772,0.3985969409731828
2024-01-17,spy_ief_60_40,47095.842357275586,70714.13497964517,117809.97733692075,0.39976106796615185
2024-01-18,spy_ief_60_40,47095.842357275586,71342.97788658671,118438.8202438623,0.39763856360867605
2024-01-19,spy_ief_60_40,47095.842357275586,72232.34972064913,119328.19207792472,0.3946749006850004
2024-01-22,spy_ief_60_40,47095.842357275586,72385.08423059994,119480.92658787553,0.3941703810158993
2024-01-23,spy_ief_60_40,47095.842357275586,72596.1968481555,119692.03920543108,0.3934751439604397
2024-01-24,spy_ief_60_40,47095.842357275586,72675.54668690891,119771.3890441845,0.39321446242809793
